case,direction,weather,reference_plan,variant_plan,reference_experiment_id,variant_experiment_id,samples_per_point,budget_A,budget_B,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,reference_A_wins,variant_A_wins,reference_A_win_rate,variant_A_win_rate,delta_A_win_rate,reference_mean_rounds,variant_mean_rounds,delta_mean_rounds,reference_A_raw_dead,variant_A_raw_dead,reference_B_raw_dead,variant_B_raw_dead,reference_A_budget_lost,variant_A_budget_lost,reference_B_budget_lost,variant_B_budget_lost,reference_request_sha256,variant_request_sha256
mono-b120000-soldier-archer,A-B,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,b77254a0a10468b633ab0eab,d4697c1cad0d853419d31db2,2000,120000,119980,12000,0,0,0,0,0,1714,0,0,0,0,0,0,8,8,0,4527.6625,4601.495,282.31,49.174,0.039618666666667,0.039769416666667,0.049912777129522,0.049869603267211,a5bb96235bf6f9a76b769ff737d8e922df94b0a52f749525853085cd022bf3ef,93c5a4bb2c00f1e6831b3cb2cbbf63eb054804fda20b29459823207d17036de1
mono-b120000-soldier-archer,B-A,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,b77254a0a10468b633ab0eab,d4697c1cad0d853419d31db2,2000,120000,119980,12000,0,0,0,0,0,1714,0,0,0,0,0,0,5,5,0,5247.1365,5247.1365,0,0,0.036187291666667,0.036187291666667,0.046836639439907,0.04682934655776,8a5fbdbf1b558dc200eab97d67343355792afdf24d5bbb0e91f754b86f3a02ef,b9019bacef28e1920d07271b2341f7f552aa982c166139f699637c2f8bc96f16
mono-b120000-spearman-knight,A-B,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,de02d3c5b8eaac1ec1619ae7,da1bfee6932d6d82b4bcb428,2000,119980,119900,0,1714,0,0,0,0,0,218,620,620,0.31,0.31,0,3,3,0,809.241,809.241,89.1425,89.1425,0.043211493582264,0.043211493582264,0.049733944954128,0.049733944954128,ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,9b6a0c47d70cc44ef209dca29232c84a2471c5e72659006c84f7b26df86a8219
mono-b120000-spearman-knight,B-A,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,de02d3c5b8eaac1ec1619ae7,da1bfee6932d6d82b4bcb428,2000,119980,119900,0,1714,0,0,0,0,0,218,2000,2000,1,1,0,2,2,0,339.2895,339.2895,218,218,0.03468698949825,0.03468698949825,0.049598623853211,0.049598623853211,cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,dbd08c1e10c0d13b6300537296faeb28c9cd4d1a29e30bee620bf1f83f6f047a
mono-b120000-spearman-spearman,A-B,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,736dc0caf9128d35c68047d9,da7550c2023165e24802ced6,2000,119980,119980,0,1714,0,0,0,1714,0,0,0,0,0,0,0,7,7,0,852.6135,852.6135,0,0,0.04956796966161,0.04956796966161,0.043772753792299,0.043772753792299,58cd7ae8deb38800a7970576196ee8f591af45338dcec1590dcfba297fa69701,d2eca0b3bd3ffd7e0e409ff053e62d857285cd47ef227362021f43dab6148259
mono-b120000-spearman-spearman,B-A,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,736dc0caf9128d35c68047d9,da7550c2023165e24802ced6,2000,119980,119980,0,1714,0,0,0,1714,0,0,2000,2000,1,1,0,7,7,0,0,0,853.05,853.05,0.043873978996499,0.043873978996499,0.049586056009335,0.049586056009335,71c1edf0b3076609f0d5f6632549a6592128c1a272b42a58354f9fb187b4a370,fe27777b45eb7cf515c1a5d82d1ea647a7ac59d5f3a4e770a2d91133b12adc36
mono-b360000-archer-archer,A-B,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,c2e29032f857ef1e13a7572f,fcebca5ac707da1c6230b1af,2000,359940,359940,0,0,5142,0,0,0,5142,0,2000,2000,1,1,0,2,2,0,0,0,2891.326,2891.326,0.050010987942435,0.050010987942435,0.050044437961883,0.050044437961883,ee9e20890d11662504f7fe1e38034c18b966e01cd6c9e5396948c62e4ef00edc,abeb13d52c207ce8e69e4a94b1bcaff6d64901698ef7bbb93e7b1b711c691c9e
mono-b360000-archer-archer,B-A,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,c2e29032f857ef1e13a7572f,fcebca5ac707da1c6230b1af,2000,359940,359940,0,0,5142,0,0,0,5142,0,0,0,0,0,0,2,2,0,2891.325,2891.325,0,0,0.050032866588876,0.050032866588876,0.05005455075846,0.05005455075846,6716753b8e8b76b4a64e3b17a97ed8046605bed1f7d8159437110a4c2a02ffa9,ac03c2cd842b6cfb328af217c4a78df400e2ec2dda4349b770055fd4fa000c96
mono-b360000-spearman-archer,A-B,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,2e59189e632a58366296928a,fdab1c2b922ebe99b784e1c6,2000,359940,359940,0,5142,0,0,0,0,5142,0,0,0,0,0,0,7,7,0,3349.5485,3349.5485,2371.3945,2371.3945,0.050049397121743,0.050049397121743,0.049997082847141,0.049997082847141,d008a6c4cea3edb58d3e49bd4fe6a9dc06177f8442e6495e138e98d884af187e,bfa881c9ab02b64cef8ce0a02bf024366258e2cde82eb4a5aea48e35bd50642a
mono-b360000-spearman-archer,B-A,blizzard,vps/M-weather-preset-neutral,vps/M-weather-preset-blizzard,2e59189e632a58366296928a,fdab1c2b922ebe99b784e1c6,2000,359940,359940,0,5142,0,0,0,0,5142,0,2000,2000,1,1,0,4,4,0,0,0,2810.717,2810.717,0.050006417736289,0.050006417736289,0.049295702061455,0.049295702061455,bcbc877f0cf8b1db3ca6328cc8d75854e56dc0b5735561ddaff5ce14c2a229f6,1442905e944e91344d8333f386809be9ca6e3294801d1e32244f1928ace6681e
mono-b120000-archer-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,d57e878bd7d93557ed0eafe5,0bda4e389bdac00853b9d44e,2000,119980,119900,0,0,1714,0,0,0,0,218,0,0,0,0,0,1,1,0,762.9905,762.9905,0,0,0.022257001166861,0.022257001166861,0.050036697247706,0.050036697247706,4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,bb24718fb9759a1fd72d808537c15237a7882e9eb2799d9b37708df6d04edd73
mono-b120000-archer-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,d57e878bd7d93557ed0eafe5,0bda4e389bdac00853b9d44e,2000,119980,119900,0,0,1714,0,0,0,0,218,0,0,0,0,0,1,1,0,762.9905,762.9905,0,0,0.022257001166861,0.022257001166861,0.050036697247706,0.050036697247706,7c1e87a0769464bd834f5d84f3fd33eaf9071aabdb90673a4cec8f5b7383d2cf,43fc1af1b91ce5295fdf82dd96d9af1043c631421e120977d7aa33d5c648a164
mono-b120000-knight-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,9d120abae119d9be63a895bd,10fd6e7cdbfc55e7b7ab685f,2000,119900,119900,0,0,0,218,0,0,0,218,963,963,0.4815,0.4815,0,1,1,0,109.398,109.398,108.7785,108.7785,0.050071100917431,0.050071100917431,0.049965596330275,0.049965596330275,9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,7b516988ca99535f7fe393c9ab1321488b7ba5673f6cc8b18967d14732a6355a
mono-b120000-knight-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,9d120abae119d9be63a895bd,10fd6e7cdbfc55e7b7ab685f,2000,119900,119900,0,0,0,218,0,0,0,218,1004,1004,0.502,0.502,0,1,1,0,109.398,109.398,108.7785,108.7785,0.050071100917431,0.050071100917431,0.049965596330275,0.049965596330275,151989b8d1b1c0ca759fab7eaf3b152abc03724944a1ef9ad70118e7a90322e4,287c3322759c53418cf5844ea57dc74ef9dbeb4f55d6381365f4eb7261e21914
mono-b120000-soldier-spearman,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,b629227e6f0d4b2bcee036e7,11a5b78aeb868949a25c411b,2000,120000,119980,12000,0,0,0,0,1714,0,0,0,0,0,0,0,13,13,0,4471.004,4470.8345,0.0035,0.0045,0.032694083333333,0.032701208333333,0.049761960326721,0.049745624270712,e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,1913a29ac7b48a1759c96f440fe541c5bf7e687e3a0fde4f72b14cfab637d134
mono-b120000-soldier-spearman,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,b629227e6f0d4b2bcee036e7,11a5b78aeb868949a25c411b,2000,120000,119980,12000,0,0,0,0,1714,0,0,795,808,0.3975,0.404,0.0065,20,20,0,3299.9845,3299.3095,462.703,462.594,0.038560458333333,0.0386025,0.050139731621937,0.050125729288215,0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,73cf8b65d6cba954ba55c9a33cc70991dc8157ab924d4c9d8cbf934cfe8506b5
mono-b12000-soldier-spearman,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,f822d4aff4a7641ffc78118c,146641d79a86f0dedbda923c,2000,12000,11970,1200,0,0,0,0,171,0,0,0,0,0,0,0,13.038,13.0425,0.0045000000000002,447.59,448.1025,0.0385,0.0435,0.032676666666667,0.03267,0.04977485380117,0.04980701754386,2a1d1503a117713d05836a468b6a0d0d39d7d08702d9ca68ffe56c89d6f08704,2781e3de1db3b0e3ce7b56e2c7c2104e81550999d259dc8be4d732f6874225d6
mono-b12000-soldier-spearman,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,f822d4aff4a7641ffc78118c,146641d79a86f0dedbda923c,2000,12000,11970,1200,0,0,0,0,171,0,0,1009,1019,0.5045,0.5095,0.005,19.9985,19.9985,0,328.353,327.893,47.3695,47.375,0.039314166666667,0.039300833333333,0.050271929824561,0.050210526315789,cdd056f355bfd3009ca6798847f425d092b2fa95fee94cbb9f1b9d30918fd936,f7c0e6b11f1b7bee9ffee3f0fa887d542be0ed2378ee3f39f2e0ec1f22e2a719
mono-b12000-soldier-soldier,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,fb6f2352b28b313d79cdc77b,1547bfc1b85c19a101d80c21,2000,12000,12000,1200,0,0,0,1200,0,0,0,961,961,0.4805,0.4805,0,20,20,0,159.737,159.737,159.5675,159.5675,0.0394925,0.0394925,0.039681666666667,0.039681666666667,6d407622c60b016795f97c89a6a5574696df9124c61c66dd231ce4e7c7aa2393,7020a46da583c0b26f3fe0415d71c5ac70f999a5857f2c77339c559fb26f6116
mono-b12000-soldier-soldier,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,fb6f2352b28b313d79cdc77b,1547bfc1b85c19a101d80c21,2000,12000,12000,1200,0,0,0,1200,0,0,0,1005,1005,0.5025,0.5025,0,20,20,0,159.737,159.737,159.5675,159.5675,0.039685416666667,0.039685416666667,0.039483333333333,0.039483333333333,5b40b5d08240a3cb41ac0662b746bf7848264fd5d59a18b9cccd174e1c8a970f,95c5440a2e32c9cb18f896f52edabff058e9dd3ad35d3256d0371ec561529671
mono-b120000-archer-archer,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,c0d6109c05e457458b0bda00,15cfc215c44360fabc5ac7b8,2000,119980,119980,0,0,1714,0,0,0,1714,0,2000,2000,1,1,0,2,2,0,0,0,963.358,963.358,0.050003208868145,0.050003208868145,0.050086931155193,0.050086931155193,6b4a529fbc125b23882833e0aed634bec1b5f0b2174c3e7ece269e3168b0f82f,103a1dd37934291ac190c80430f47cede87282dcc16d70521bfa98309cbe1cbb
mono-b120000-archer-archer,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,c0d6109c05e457458b0bda00,15cfc215c44360fabc5ac7b8,2000,119980,119980,0,0,1714,0,0,0,1714,0,0,0,0,0,0,2,2,0,963.591,963.591,0,0,0.050052508751459,0.050052508751459,0.050048424737456,0.050048424737456,7e4672019367fb02f1f4413e94829b3f5c23d2fa9d1ba5802105a04a62fdf6a1,a5ad0f548834d535679f83379d9e32f9ff1ea027971a9e58f4db75c31ae121a5
mono-b360000-knight-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,548ad3149b35bdd498f1e720,31d8175cb42934b947c9e3b7,2000,359700,359700,0,0,0,654,0,0,0,654,986,986,0.493,0.493,0,1,1,0,327.812,327.812,327.23,327.23,0.050105504587156,0.050105504587156,0.049980122324159,0.049980122324159,87844e416d861f5c9ead6ab9b78dcfb00006427ddc351bd0388c1eabd412ea8d,2ed87637e03c6289b4819e2027ef7448ae7afd28143e7b8e05ba84da36115116
mono-b360000-knight-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,548ad3149b35bdd498f1e720,31d8175cb42934b947c9e3b7,2000,359700,359700,0,0,0,654,0,0,0,654,1003,1003,0.5015,0.5015,0,1,1,0,327.812,327.812,327.23,327.23,0.050105504587156,0.050105504587156,0.049980122324159,0.049980122324159,e137c8706ef5acd42c2d3113acb60f6a980b709cb9423e1758161e5fa6ce3ea3,491e06f957786ce94705da8d589e1ca50b18c5fcbe75e82d605e6590a2aed155
mono-b12000-spearman-archer,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,77059b09796261ce58324267,35fde116d6e7570d6fa1729d,2000,11970,11970,0,171,0,0,0,0,171,0,197,0,0.0985,0,-0.0985,6.973,6.9725,-0.00049999999999972,110.3685,146.742,78.1895,24.249,0.050269005847953,0.050461988304094,0.049877192982456,0.048959064327485,4227f054b87e527b1d1b0274ed1998e330c5df10704580221a9b575b4a8798c6,e34eca88e0d627d54c166d26d819ccaab8e5b57d27695a1c92dca4513583dc58
mono-b12000-spearman-archer,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,77059b09796261ce58324267,35fde116d6e7570d6fa1729d,2000,11970,11970,0,171,0,0,0,0,171,0,2000,2000,1,1,0,3.999,3.999,0,0.059,0.045,93.5465,93.781,0.049997076023392,0.049991228070175,0.049324561403509,0.049505847953216,ed29d7971438fc1a049999694ca61a2424e52dc6124815c6cadb6b6c1daaffd8,c2ee3699b5cbc47033cbae0a02f6b979c3629dfee3a11f4f935e5e9bf9bcde15
mono-b360000-spearman-archer,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,2e59189e632a58366296928a,4cd4f01c3d7443f1375284da,2000,359940,359940,0,5142,0,0,0,0,5142,0,0,0,0,0,0,7,7,0,3349.5485,4630.867,2371.3945,736.111,0.050049397121743,0.050070400622326,0.049997082847141,0.048935919875535,d008a6c4cea3edb58d3e49bd4fe6a9dc06177f8442e6495e138e98d884af187e,9ae34720762a5533c1795b625b7d2c6a981f9ccb0aa01ce5126376bd8782aa84
mono-b360000-spearman-archer,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,2e59189e632a58366296928a,4cd4f01c3d7443f1375284da,2000,359940,359940,0,5142,0,0,0,0,5142,0,2000,2000,1,1,0,4,4,0,0,0,2810.717,2812.153,0.050006417736289,0.050006417736289,0.049295702061455,0.04928189420459,bcbc877f0cf8b1db3ca6328cc8d75854e56dc0b5735561ddaff5ce14c2a229f6,cc05b4221eb21d8e40ee05499595003f070891e9c4edf7029ce606de8a1d900f
mono-b120000-spearman-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,de02d3c5b8eaac1ec1619ae7,4fcdcc90549072f3ad2f8e50,2000,119980,119900,0,1714,0,0,0,0,0,218,620,0,0.31,0,-0.31,3,3,0,809.241,809.241,89.1425,0.0005,0.043211493582264,0.043211493582264,0.049733944954128,0.050038990825688,ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,c9528eb0e033586fa23f1f45eaeb0ff060c72c5be9e63602dc643774dd9b74c1
mono-b120000-spearman-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,de02d3c5b8eaac1ec1619ae7,4fcdcc90549072f3ad2f8e50,2000,119980,119900,0,1714,0,0,0,0,0,218,2000,2000,1,1,0,2,2.063,0.063,339.2895,359.8135,218,122.7115,0.03468698949825,0.035091890315053,0.049598623853211,0.049853211009174,cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,54ae6ff4d5a713179ab49ba768a88c7d3a015248ee2e75bfbbd54eee67da288a
mono-b12000-soldier-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,888c243346a2fc2822e1a949,51ed3e770f73aa589050061f,2000,12000,11550,1200,0,0,0,0,0,0,21,204,204,0.102,0.102,0,6.037,6.037,0,442.797,442.797,2.8075,2.8075,0.018445,0.018445,0.051547619047619,0.051547619047619,9ca322cb96477f8f2d6b2e7673307285a8c1ac1a2124cfb6ddfbf09efb0d4075,145143e09106914d528801d3a369149538f33f1d0c1ad0a149be48beb3c3890f
mono-b12000-soldier-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,888c243346a2fc2822e1a949,51ed3e770f73aa589050061f,2000,12000,11550,1200,0,0,0,0,0,0,21,204,204,0.102,0.102,0,6.037,6.037,0,442.797,442.797,2.8075,2.8075,0.018445,0.018445,0.051547619047619,0.051547619047619,0ef488184d72f1f098ab6566fb80c72140d7078400dd1a9587141fe8b34a13ec,891d867997db3fade541362364649870dccb654ead3b16ef67ecbbbdc36ce80a
mono-b360000-soldier-soldier,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,a4f195db3fb8455cdeb742bf,532b066f14eb0a7bf126d34a,2000,360000,360000,36000,0,0,0,36000,0,0,0,975,975,0.4875,0.4875,0,20,20,0,4787.778,4787.778,4786.2715,4786.2715,0.039369263888889,0.039369263888889,0.03957375,0.03957375,587a0b6c8fbf92e9e393e63a374c6bdc95fc594470b7c8ee42ee3df5c4a6b8ef,e9004fdd3e6989dc81a259eb06d8a4f62eb8249c107f7d6cbb31015aaaa4ff6b
mono-b360000-soldier-soldier,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,a4f195db3fb8455cdeb742bf,532b066f14eb0a7bf126d34a,2000,360000,360000,36000,0,0,0,36000,0,0,0,987,987,0.4935,0.4935,0,20,20,0,4787.778,4787.778,4786.2715,4786.2715,0.039423944444444,0.039423944444444,0.039519944444444,0.039519944444444,cab79020193af6f55744135f0197a1630e3c2215411e9bdd269a836e052ec646,283d997ba5978fe4b473ce7bbaf6f50718280f1913981ed7afec1040fdc95c68
mono-b120000-spearman-archer,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,fc99451412d760a76f235ab5,6b069829f96c6da9de9f6c48,2000,119980,119980,0,1714,0,0,0,0,1714,0,0,0,0,0,0,7,7,0,1117.74,1540.656,790.8055,245.6555,0.050101516919487,0.050056009334889,0.049973745624271,0.049011376896149,54b8eb5652e7a14e2d23dbf5a122ee8f8758e3e126c18b1c2077bfe200269275,ee8fa3fa646224319a4425bcc07be19fe29201d0ad3d72f59bd6dbaaa3ab4d1d
mono-b120000-spearman-archer,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,fc99451412d760a76f235ab5,6b069829f96c6da9de9f6c48,2000,119980,119980,0,1714,0,0,0,0,1714,0,2000,2000,1,1,0,4,4,0,0,0,936.737,937.6745,0.05003821470245,0.05003821470245,0.049391773628938,0.04932292882147,078641e562821c4012d1a24d08878af3f97f45aea622350727a2eb5edcbd524c,8a57eca0cf77ad2f5a65f0122087ebb207712758abe583978fa41fccbb0a6714
mono-b360000-archer-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,2a7e9b14ebf8dc6314c7cd99,7628b8db8595ccae723ce7fa,2000,359940,359700,0,0,5142,0,0,0,0,654,0,0,0,0,0,1,1,0,2289.009,2289.009,0,0,0.022297257876313,0.022297257876313,0.050082568807339,0.050082568807339,092ff6440ba52367b900849f38396771039917fdafcad50e5a9b3669a0a1a448,3f0908227e6f76bc1095097db34d2752e5f32ce7470000efce860c3263a7252d
mono-b360000-archer-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,2a7e9b14ebf8dc6314c7cd99,7628b8db8595ccae723ce7fa,2000,359940,359700,0,0,5142,0,0,0,0,654,0,0,0,0,0,1,1,0,2289.009,2289.009,0,0,0.022297257876313,0.022297257876313,0.050082568807339,0.050082568807339,40e5890746cdbe0ba659fc1854a9e8c3218947407cf39f571ec0b4f63dfcca5c,f688e623b60108e3f81cc9c40875bc7ff04d5dfeba0eacf446c2845e067764f2
mono-b120000-soldier-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,6b6e99381358a325560d60d8,93f56bfeeba89b21d35c91fa,2000,120000,119900,12000,0,0,0,0,0,0,218,0,0,0,0,0,6,6,0,4578.001,4578.001,0.805,0.805,0.019100375,0.019100375,0.050082568807339,0.050082568807339,f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,f0514b4a53678a837fa10f7590301b00e3c7c5228a8cbccfd0c127ba860b87a8
mono-b120000-soldier-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,6b6e99381358a325560d60d8,93f56bfeeba89b21d35c91fa,2000,120000,119900,12000,0,0,0,0,0,0,218,0,0,0,0,0,6,6,0,4578.001,4578.001,0.805,0.805,0.019100375,0.019100375,0.050082568807339,0.050082568807339,6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,5cb96b68f94fd60e8a4daa56f0a41493e41142735b3cc9b8ab37bdf165374093
mono-b12000-spearman-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,37ac5d1a6b11bd111d215af5,a5948e5cfdf5a4349fd0ba29,2000,11970,11550,0,171,0,0,0,0,0,21,1554,0,0.777,0,-0.777,3.002,3.01,0.008,75.4865,75.9795,13.732,0.0665,0.042640350877193,0.042754385964912,0.0505,0.05102380952381,b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,0cd3bdf25f6660e1bb3186baae61bd164f323ae5ec0eb44467d5e453f29e1924
mono-b12000-spearman-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,37ac5d1a6b11bd111d215af5,a5948e5cfdf5a4349fd0ba29,2000,11970,11550,0,171,0,0,0,0,0,21,2000,2000,1,1,0,2,2.126,0.126,31.4585,35.8105,21,16.4785,0.033719298245614,0.034640350877193,0.0505,0.05047619047619,04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,f05ad1b4097e979c9747fff45b1bf227eff7a990b81d3e3576608e2ce9c7b5eb
mono-b12000-knight-knight,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,756c9af6c88c309d75372f93,a5e095f17f7d676d4b2d4bf9,2000,11550,11550,0,0,0,21,0,0,0,21,871,871,0.4355,0.4355,0,1.0655,1.0655,0,11.595,11.595,11.589,11.589,0.049071428571429,0.049071428571429,0.050714285714286,0.050714285714286,1178f1206facb99d474deb6896610eb381b51065a110d670b64abf6c01184760,192ad8d2f235570c39868eb9105c0e001908ac28bf28ef34d17e3343dc775aa4
mono-b12000-knight-knight,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,756c9af6c88c309d75372f93,a5e095f17f7d676d4b2d4bf9,2000,11550,11550,0,0,0,21,0,0,0,21,1131,1131,0.5655,0.5655,0,1.0655,1.0655,0,11.595,11.595,11.589,11.589,0.049071428571429,0.049071428571429,0.050714285714286,0.050714285714286,db8d3921ad4c7ffbcfdfcbf53d72da2e8c438f83b03f5de5e5b8aab344978ab5,309cfa41926512d9d21c7e2249611b1e8364800d7180367c66a8f66c758426df
mono-b12000-spearman-spearman,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,bbcd553bc7a16c61d281ba73,af6f591fd57fee433da9ca39,2000,11970,11970,0,171,0,0,0,171,0,0,0,0,0,0,0,6.9895,10.01,3.0205,84.766,79.081,0.0005,0.0015,0.049862573099415,0.050140350877193,0.043921052631579,0.049169590643275,85f859f840726422ec7d710e5557c9d3b6715fd7fc74bfe34607d4d92c94e777,e9d97d8c02b0aae1f8932c4ad3d78b5b36ad9650cede73c734c0c2474ca3804c
mono-b12000-spearman-spearman,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,bbcd553bc7a16c61d281ba73,af6f591fd57fee433da9ca39,2000,11970,11970,0,171,0,0,0,171,0,0,2000,2000,1,1,0,6.994,10.012,3.018,0.0005,0.003,85.124,79.2745,0.04390350877193,0.049076023391813,0.049608187134503,0.050070175438596,03908c0fa4ced8ca60a7e0fb3a0f39260e015950626c7db85dad0402f2d3619e,1be4c98b52f128916b1297abe48b187e2657432461daccad3319fc71000108dd
mono-b12000-archer-archer,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,792e7655a90072d5129119df,b1d028dfd15b2eeef7bdf790,2000,11970,11970,0,0,171,0,0,0,171,0,2000,2000,1,1,0,2.008,2.008,0,0.8695,0.8695,97.458,97.458,0.049804093567251,0.049804093567251,0.050380116959064,0.050380116959064,a5cef95da0740171d974b1b8238a058e26fade3fe8a8f09d6de3182d2fb25476,52be658d0266c4238f4caa2b6964b2ec81f7c7ebcb3b4cef0b2229dd37d8f3b0
mono-b12000-archer-archer,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,792e7655a90072d5129119df,b1d028dfd15b2eeef7bdf790,2000,11970,11970,0,0,171,0,0,0,171,0,0,0,0,0,0,2.0075,2.0075,0,97.39,97.39,0.8195,0.8195,0.050093567251462,0.050093567251462,0.050266081871345,0.050266081871345,22588da900fbea8c00b87d769132d035359f1c3deae9b763847a866d744b79ff,ca69987a61a61fdf8bc8fb10deb23922764c276b642db5fe7c700f87245f9862
mono-b360000-spearman-spearman,A-B,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,634650feba46fde2e05f79ec,b4f6bd8a46e6571839490d96,2000,359940,359940,0,5142,0,0,0,5142,0,0,0,0,0,0,0,7,10,3,2557.2425,2348.594,0,0,0.049523531699728,0.049992804356282,0.043854045118631,0.049151983663944,2bc6219638d312265f5c45e3ff80bf6b75c9c3992211780b96db52997872da32,a8ee3dc79eae9e632131ab68b863ee328b6454299749853a000c1d1d6253874d
mono-b360000-spearman-spearman,B-A,canicule,vps/M-weather-preset-neutral,vps/M-weather-preset-canicule,634650feba46fde2e05f79ec,b4f6bd8a46e6571839490d96,2000,359940,359940,0,5142,0,0,0,5142,0,0,2000,2000,1,1,0,7,10,3,0,0,2558.4835,2349.3245,0.043788895371451,0.049096266044341,0.049585375340334,0.050046674445741,120c55e4f29e4d0105d6cc15c34f2d0b90e315f38cd4336b4554e662eda73d66,7d2e183dff70c53a97e949a73099f3f239be624474a6a23ba31a74ec728932bd
