experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate,source_plan,platform,canonical_request_sha256,wilson_attacker_low,wilson_attacker_high
39b182b5da80cbc2d1679223,counter-soldier-archer-b120000,reference,"{""value"":""1""}",A,B,2000,0,0,2000,8,120000,,0,12000,0,0,0,119980,,0,0,0,1714,0,4527.6625,6532.627,226.726,248.698,78.3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039618666666667,0,0,0,0,0,0,0,0,0,0,282.31,1425.8725,14.2385,71.312,0,0,0,0,0,0,0.049912777129522,pc/M-counter-soldier-archer,pc,05b752b063461846e80cfdddabedaedb00972dc9dc94baf982516f226d892926,1.0842021724855E-19,0.0019170472812529
39b182b5da80cbc2d1679223,counter-soldier-archer-b120000,reference,"{""value"":""1""}",B,A,2000,2000,0,0,5,120000,,0,12000,0,0,0,119980,,0,0,0,1714,0,5247.1365,4500.8935,262.7905,171.457,53.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036187291666667,0,0,0,0,0,0,0,0,0,0,0,1603.9715,0,80.278,0,0,0,0,0,0,0.046836639439907,pc/M-counter-soldier-archer,pc,9510767d05876fd9b3f2f0853b3f4c509427ecbe286ba5decfd78b9fe507b77f,0.99808295271875,1
3b44d333f3c38a4d6be11847,counter-soldier-archer-b120000,reference,"{""value"":""10""}",A,B,2000,2000,0,0,1,120000,,0,12000,0,0,0,119980,,0,0,0,1714,0,0,2998.236,0,150.2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012521958333333,0,0,0,0,0,0,0,0,0,0,1199.18,0,60.0185,0,0,0,0,0,0,0,0.035016627771295,pc/M-counter-soldier-archer,pc,f6e9141bd3359b2990f39b32c973a4b6c0353ffd9114414537eb67d732180491,0.99808295271875,1
3b44d333f3c38a4d6be11847,counter-soldier-archer-b120000,reference,"{""value"":""10""}",B,A,2000,0,0,2000,1,120000,,0,12000,0,0,0,119980,,0,0,0,1714,0,0,2998.236,0,150.2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012521958333333,0,0,0,0,0,0,0,0,0,0,1199.18,0,60.0185,0,0,0,0,0,0,0,0.035016627771295,pc/M-counter-soldier-archer,pc,2ab6de79742542ec876cd2802d1923e69aa41418530d6d22afa937f9519a6f4a,1.0842021724855E-19,0.0019170472812529
580aebbdb4a0e2be9fd462e2,counter-soldier-archer-b360000,reference,"{""value"":""3""}",A,B,2000,2000,0,0,3.7175,360000,,0,36000,0,0,0,359940,,0,0,0,5142,0,1172.25,21469.689,58.593,1074.3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031469486111111,0,0,0,0,0,0,0,0,0,0,3435.276,1666.1515,172.0015,83.403,0,0,0,0,0,0,0.049670264488526,pc/M-counter-soldier-archer,pc,18bce2d8af431a3fa96cdb85adf808a2a4e484e7caf53f23a73c258483f375a9,0.99808295271875,1
580aebbdb4a0e2be9fd462e2,counter-soldier-archer-b360000,reference,"{""value"":""3""}",B,A,2000,0,0,2000,3.994,360000,,0,36000,0,0,0,359940,,0,0,0,5142,0,8923.9905,15210.5715,446.6535,761.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033550458333333,0,0,0,0,0,0,0,0,0,0,3616.634,1502.588,180.899,75.101,0,0,0,0,0,0,0.049786075457021,pc/M-counter-soldier-archer,pc,f0c29671c8dbb2d4d10a008217d7b68f7d00c487a4b7d0d6949f9bbaf02c7d5e,1.0842021724855E-19,0.0019170472812529
5b8cc13aaa81d23f44c7da16,counter-soldier-archer-b12000,reference,"{""value"":""5""}",A,B,2000,2000,0,0,2.0135,12000,,0,1200,0,0,0,11970,,0,0,0,171,0,0.1775,524.972,0.0075,26.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021946666666667,0,0,0,0,0,0,0,0,0,0,85.7945,70.15,4.277,3.5125,0,0,0,0,0,0,0.045552631578947,pc/M-counter-soldier-archer,pc,1a88d3a30b1e13eef650c05b1095a92bd02cd9a23d8eb09391839c1831719310,0.99808295271875,1
5b8cc13aaa81d23f44c7da16,counter-soldier-archer-b12000,reference,"{""value"":""5""}",B,A,2000,0,0,2000,2.0135,12000,,0,1200,0,0,0,11970,,0,0,0,171,0,75.7105,449.667,3.788,22.5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02198875,0,0,0,0,0,0,0,0,0,0,85.7245,70.208,4.2705,3.516,0,0,0,0,0,0,0.045535087719298,pc/M-counter-soldier-archer,pc,ef69298e462b0e57ef448d72cf2a43e284f0362f3350ad42594426d3c2fc25e0,1.0842021724855E-19,0.0019170472812529
5f25c1836dee63c8cccc1941,counter-soldier-archer-b120000,reference,"{""value"":""2""}",A,B,2000,2000,0,0,5,120000,,0,12000,0,0,0,119980,,0,0,0,1714,0,1126.973,7854.969,56.469,393.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037483125,0,0,0,0,0,0,0,0,0,0,1016.8775,694.492,50.9035,34.8315,0,0,0,0,0,0,0.050020420070012,pc/M-counter-soldier-archer,pc,8917733bb4781cdcafd8fa1ef9509757f23967b1f9142dc828649a3a49787cab,0.99808295271875,1
5f25c1836dee63c8cccc1941,counter-soldier-archer-b120000,reference,"{""value"":""2""}",B,A,2000,440,0,1560,5,120000,,0,12000,0,0,0,119980,,0,0,0,1714,0,4912.2115,4605.0535,245.9205,218.64,12.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038713375,0,0,0,0,0,0,0,0,0,0,736.7185,968.698,36.895,48.42,0,0,0,0,0,0,0.049775379229872,pc/M-counter-soldier-archer,pc,50970593eefad4edcea6ee6498801126da84725c32abff2a2be7a8e3e63c9d2c,0.20239143116502,0.23868211531249
