experiment_id,scenario_id,composition_id,axes_json,attacker,defender,samples,attacker_wins,draws,attacker_losses,mean_rounds,budget_A,target_budget_A,remainder_A,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,budget_B,target_budget_B,remainder_B,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,A_raw_dead_soldier,A_raw_wounded_soldier,A_projected_dead_soldier,A_projected_wounded_soldier,A_projected_prisoners_soldier,A_raw_dead_spearman,A_raw_wounded_spearman,A_projected_dead_spearman,A_projected_wounded_spearman,A_projected_prisoners_spearman,A_raw_dead_archer,A_raw_wounded_archer,A_projected_dead_archer,A_projected_wounded_archer,A_projected_prisoners_archer,A_raw_dead_knight,A_raw_wounded_knight,A_projected_dead_knight,A_projected_wounded_knight,A_projected_prisoners_knight,A_bench_economic_loss_rate,B_raw_dead_soldier,B_raw_wounded_soldier,B_projected_dead_soldier,B_projected_wounded_soldier,B_projected_prisoners_soldier,B_raw_dead_spearman,B_raw_wounded_spearman,B_projected_dead_spearman,B_projected_wounded_spearman,B_projected_prisoners_spearman,B_raw_dead_archer,B_raw_wounded_archer,B_projected_dead_archer,B_projected_wounded_archer,B_projected_prisoners_archer,B_raw_dead_knight,B_raw_wounded_knight,B_projected_dead_knight,B_projected_wounded_knight,B_projected_prisoners_knight,B_bench_economic_loss_rate,source_plan,platform,canonical_request_sha256,wilson_attacker_low,wilson_attacker_high
00dd071ec3d5e4240f071c34,e-add-archer-b120000-s0-vs-archer,reference,[],A,B,2000,2000,0,0,2,119980,,0,0,0,1714,0,119980,,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,85.7055,0,0,0,0,0,0,0.050003208868145,0,0,0,0,0,0,0,0,0,0,963.358,750.642,48.2685,37.5805,0,0,0,0,0,0,0.050086931155193,vps/E-add-archer,vps,6b4a529fbc125b23882833e0aed634bec1b5f0b2174c3e7ece269e3168b0f82f,0.99808295271875,1
00dd071ec3d5e4240f071c34,e-add-archer-b120000-s0-vs-archer,reference,[],B,A,2000,2000,0,0,2,119980,,0,0,0,1714,0,119980,,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,963.591,750.409,48.343,37.447,0,0,0,0,0,0,0.050052508751459,0,0,0,0,0,0,0,0,0,0,0,1714,0,85.783,0,0,0,0,0,0,0.050048424737456,vps/E-add-archer,vps,7e4672019367fb02f1f4413e94829b3f5c23d2fa9d1ba5802105a04a62fdf6a1,0.99808295271875,1
0424ccc59d4c67d04cfdcab2,e-add-archer-b120000-s50-vs-spearman,reference,[],A,B,2000,2000,0,0,4.932,179980,,0,6000,0,1714,0,119980,,0,0,1714,0,0,740.472,2214.2135,37.034,111.084,0,0,0,0,0,0,28.273,815.748,1.4275,40.7485,0,0,0,0,0,0,0.024633292588065,0,0,0,0,0,1639.729,74.271,82.3085,3.703,0,0,0,0,0,0,0,0,0,0,0,0.050181738623104,vps/E-add-archer,vps,13d1cbda649f51078a1e946b4e9184194df949f165e464069a009c5b2c8c0846,0.99808295271875,1
0424ccc59d4c67d04cfdcab2,e-add-archer-b120000-s50-vs-spearman,reference,[],B,A,2000,0,0,2000,6,179980,,0,6000,0,1714,0,119980,,0,0,1714,0,0,195.2025,3207.9395,9.7705,160.7655,0,0,0,0,0,0,0.3545,971.2565,0.021,48.5505,0,0,0,0,0,0,0.028366290698967,0,0,0,0,0,1600.018,113.982,80.259,5.715,0,0,0,0,0,0,0,0,0,0,0,0.050159859976663,vps/E-add-archer,vps,f2c4164a03dcbf66a35f1597441712de88fd27117417fb82effc621c0c505183,1.0842021724855E-19,0.0019170472812529
0aad75b01c82cfbf65be9b39,e-add-archer-b12000-s100-vs-soldier,reference,[],A,B,2000,2000,0,0,4.975,23970,,0,1200,0,171,0,12000,,0,1200,0,0,0,0.187,398.634,0.009,19.9705,0,0,0,0,0,0,0,8.702,0,0.4195,0,0,0,0,0,0,0.0095602836879433,584.531,497.1645,29.243,18.9755,5.9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040182083333333,vps/E-add-archer,vps,967e0322baa93ba847b375b6eebfc28dcac24930d0c3725a738a6e3659bc3100,0.99808295271875,1
0aad75b01c82cfbf65be9b39,e-add-archer-b12000-s100-vs-soldier,reference,[],B,A,2000,0,0,2000,6,23970,,0,1200,0,171,0,12000,,0,1200,0,0,0,0.615,472.61,0.031,23.7365,0,0,0,0,0,0,0,13.224,0,0.638,0,0,0,0,0,0,0.01177868168544,517.6495,602.892,25.953,23.0305,7.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040819583333333,vps/E-add-archer,vps,2aac3ce863da0e5a99837541064c2284e7e9f46e02634a2d0ea291eae803c922,1.0842021724855E-19,0.0019170472812529
0ab05ddb904db9fd2d77fb7c,e-add-archer-b120000-s5-vs-spearman,reference,[],A,B,2000,7,0,1993,4.03,125980,,0,600,0,1714,0,119980,,0,0,1714,0,0,393.4055,162.3025,19.684,6.1755,1.9745,0,0,0,0,0,484.0005,1103.374,24.096,55.1515,0,0,0,0,0,0,0.046086045404032,0,0,0,0,0,70.7355,1643.2645,3.52,82.137,0,0,0,0,0,0,0,0,0,0,0,0.049974912485414,vps/E-add-archer,vps,aa0f721b444afdea1b27b3f4210dee094ceecec91a7da8c914ae387889c2b80f,0.0016964316970424,0.0072071962532417
0ab05ddb904db9fd2d77fb7c,e-add-archer-b120000-s5-vs-spearman,reference,[],B,A,2000,0,0,2000,7,125980,,0,600,0,1714,0,119980,,0,0,1714,0,0,417.2825,174.349,20.9035,8.7585,0,0,0,0,0,0,274.6885,1415.576,13.6465,70.734,0,0,0,0,0,0,0.049239998412446,0,0,0,0,0,1636.6565,77.3435,82.1855,3.9315,0,0,0,0,0,0,0,0,0,0,0,0.050243290548425,vps/E-add-archer,vps,9d8d0c7cc3f2807d0f734cb554c064bb976fb54a002589ba670a069eb2701594,1.0842021724855E-19,0.0019170472812529
0dabb2fa7f1509548b46ae83,e-add-archer-b120000-s5-vs-archer,reference,[],A,B,2000,2000,0,0,2,125980,,0,600,0,1714,0,119980,,0,0,0,1714,0,302.84,297.16,15.1785,14.874,0,0,0,0,0,0,0,1714,0,85.7055,0,0,0,0,0,0,0.050007223368789,0,0,0,0,0,0,0,0,0,0,1007.077,706.923,50.4685,35.4285,0,0,0,0,0,0,0.050114935822637,vps/E-add-archer,vps,709989d1025693f77b667df6f2f9127f8b0348472fbb53365a3ccccecda2a9ad,0.99808295271875,1
0dabb2fa7f1509548b46ae83,e-add-archer-b120000-s5-vs-archer,reference,[],B,A,2000,2000,0,0,2.0035,125980,,0,600,0,1714,0,119980,,0,0,0,1714,0,600,0,29.935,0,0,0,0,0,0,0,298.8465,1415.1535,14.87,70.7455,0,0,0,0,0,0,0.049947888553739,0,0,0,0,0,0,0,0,0,0,61.8975,1652.1025,3.053,82.7155,0,0,0,0,0,0,0.050039964994166,vps/E-add-archer,vps,5a3034dac504c6967ee5646aba4a318d88417c66642077789f3db457fb53062d,0.99808295271875,1
0dd2ab00935b12562e01d3c8,e-add-archer-b360000-s50-vs-archer,reference,[],A,B,2000,2000,0,0,2,539940,,0,18000,0,5142,0,359940,,0,0,0,5142,0,0,11276.1965,0,564.313,0,0,0,0,0,0,0,3220.339,0,161.1965,0,0,0,0,0,0,0.031349566618513,0,0,0,0,0,0,0,0,0,0,4163.3755,978.6245,208.3705,48.953,0,0,0,0,0,0,0.050043465577596,vps/E-add-archer,vps,874f9a7d4de132e75863edc2b29f5d77477ea83bad7ef96f0def847109d7ab51,0.99808295271875,1
0dd2ab00935b12562e01d3c8,e-add-archer-b360000-s50-vs-archer,reference,[],B,A,2000,0,0,2000,2.9565,539940,,0,18000,0,5142,0,359940,,0,0,0,5142,0,5160.6075,8032.1685,258.402,402.154,0,0,0,0,0,0,0,3767.965,0,188.4955,0,0,0,0,0,0,0.036671194947587,0,0,0,0,0,0,0,0,0,0,4997.8515,144.1485,250.0545,7.21,0,0,0,0,0,0,0.050031991443018,vps/E-add-archer,vps,d20999a1aafb945acc6ae4e2eed2141e46d0eb8395c756bd1841b51c040646cb,1.0842021724855E-19,0.0019170472812529
109c78e1f9ee94ab5bd69640,e-add-archer-b360000-s100-vs-knight,reference,[],A,B,2000,2000,0,0,2,719940,,0,36000,0,5142,0,359700,,0,0,0,0,654,3988.312,0,199.663,0,0,0,0,0,0,0,568.9775,0,28.3905,0,0,0,0,0,0,0,0.0055337458677112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,32.6455,0,0,0.049916666666667,vps/E-add-archer,vps,41a42792c364af1180540216a8640fa94a472522414a973ce1d8b664459e8092,0.99808295271875,1
109c78e1f9ee94ab5bd69640,e-add-archer-b360000-s100-vs-knight,reference,[],B,A,2000,0,0,2000,2,719940,,0,36000,0,5142,0,359700,,0,0,0,0,654,4006.117,0,200.5485,0,0,0,0,0,0,0,571.5375,0,28.495,0,0,0,0,0,0,0,0.0055562060727283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,32.6455,0,0,0.049916666666667,vps/E-add-archer,vps,c8f59b64f6eb0c72c33d92d9f65a8b6466ccde01a03ed0d9594e3dd3a6b9aa58,1.0842021724855E-19,0.0019170472812529
12775f6d2896683911c9d5fd,e-add-archer-b120000-s50-vs-knight,reference,[],A,B,2000,2000,0,0,2,179980,,0,6000,0,1714,0,119900,,0,0,0,0,218,1187.3315,0,59.481,0,0,0,0,0,0,0,338.563,0,16.7885,0,0,0,0,0,0,0,0.0098344538282031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,10.8125,0,0,0.049598623853211,vps/E-add-archer,vps,822cf4078b094c883f6922a786332b4d63477441ef27720682b5dc9c6a0fe6a5,0.99808295271875,1
12775f6d2896683911c9d5fd,e-add-archer-b120000-s50-vs-knight,reference,[],B,A,2000,0,0,2000,2,179980,,0,6000,0,1714,0,119900,,0,0,0,0,218,1187.372,0,59.4835,0,0,0,0,0,0,0,338.5685,0,16.789,0,0,0,0,0,0,0,0.0098347871985776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,10.8125,0,0,0.049598623853211,vps/E-add-archer,vps,2c8d15bc8bf729e31bd89d89d0e90dc0150bd0f1e5cc347f8c4ae7a672e0af6f,1.0842021724855E-19,0.0019170472812529
128cfe7ecb1eab017a3f2942,e-add-archer-b120000-s35-vs-archer,reference,[],A,B,2000,2000,0,0,2,161980,,0,4200,0,1714,0,119980,,0,0,0,1714,0,0,3179.5005,0,159.355,0,0,0,0,0,0,0,1297.1935,0,64.763,0,0,0,0,0,0,0.037825410544512,0,0,0,0,0,0,0,0,0,0,1238.1015,475.8985,62.001,23.844,0,0,0,0,0,0,0.050084597432905,vps/E-add-archer,vps,1ddd1969079fb57101622a31a9cc590474cd53da7fa4826aab3b5f5a596cdd32,0.99808295271875,1
128cfe7ecb1eab017a3f2942,e-add-archer-b120000-s35-vs-archer,reference,[],B,A,2000,0,0,2000,3,161980,,0,4200,0,1714,0,119980,,0,0,0,1714,0,2067.5245,1591.912,103.588,79.7445,0,0,0,0,0,0,0,1493.5075,0,74.6565,0,0,0,0,0,0,0.043581182862082,0,0,0,0,0,0,0,0,0,0,1714,0,85.7315,0,0,0,0,0,0,0,0.050018378063011,vps/E-add-archer,vps,608dafc4f1e8e0d43b91583b10dc90811e51f7fc90ad56872382ca8ce7143ba4,1.0842021724855E-19,0.0019170472812529
1749ccc2f2ced09bdcd1bce5,e-add-archer-b120000-s10-vs-soldier,reference,[],A,B,2000,2000,0,0,5,131980,,0,1200,0,1714,0,120000,,0,12000,0,0,0,78.052,1004.5405,3.8695,50.353,0,0,0,0,0,0,0,1046.737,0,52.379,0,0,0,0,0,0,0.031889339293832,5258.8225,4614.024,263.0235,175.487,54.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036542541666667,vps/E-add-archer,vps,44d5b6e7480b425fd9ba6e662e5cad498d7f04990ef26e24f295bd80a14b1459,0.99808295271875,1
1749ccc2f2ced09bdcd1bce5,e-add-archer-b120000-s10-vs-soldier,reference,[],B,A,2000,0,0,2000,8,131980,,0,1200,0,1714,0,120000,,0,12000,0,0,0,447.304,728.7835,22.379,36.5375,0,0,0,0,0,0,11.3095,1494.1665,0.5465,74.613,0,0,0,0,0,0,0.04432739809062,5038.7165,6163.475,252.0105,234.438,73.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040537375,vps/E-add-archer,vps,b1ddd74f56e11db8d10abca8dd44c454abae5cf0bc7c7a7508e152e314dd1600,1.0842021724855E-19,0.0019170472812529
1845cc5aca353540f4c26080,e-add-archer-b12000-s20-vs-soldier,reference,[],A,B,2000,2000,0,0,5,14370,,0,240,0,171,0,12000,,0,1200,0,0,0,4.354,183.5295,0.2305,9.2025,0,0,0,0,0,0,0.001,67.4565,0.0005,3.3405,0,0,0,0,0,0,0.022839248434238,526.278,471.973,26.392,18.014,5.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037005,vps/E-add-archer,vps,92266a3c61d3796777f1752d0a507ae49767e1463606aedfaa657be589d2ff7d,0.99808295271875,1
1845cc5aca353540f4c26080,e-add-archer-b12000-s20-vs-soldier,reference,[],B,A,2000,0,0,2000,7.8325,14370,,0,240,0,171,0,12000,,0,1200,0,0,0,31.189,187.9125,1.6055,9.437,0,0,0,0,0,0,0.1065,113.5865,0.007,5.6735,0,0,0,0,0,0,0.035355601948504,526.285,597.4165,26.323,22.8375,7.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040967083333333,vps/E-add-archer,vps,875105da33a6bb74e210a8a9fb417c52b5132974c20becb6111dea267cea354f,1.0842021724855E-19,0.0019170472812529
1fd7c56033c3a5e628ef4d5e,e-add-archer-b360000-s50-vs-soldier,reference,[],A,B,2000,2000,0,0,5,539940,,0,18000,0,5142,0,360000,,0,36000,0,0,0,29.426,9472.2765,1.4935,474.0455,0,0,0,0,0,0,0,745.653,0,37.2765,0,0,0,0,0,0,0.013639932214691,16293.8995,14745.286,814.9135,560.4805,176.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038205388888889,vps/E-add-archer,vps,2670a95812c879eda45a67dd5d8131f6d6f41d7d7622b9b0687283c16965e97c,0.99808295271875,1
1fd7c56033c3a5e628ef4d5e,e-add-archer-b360000-s50-vs-soldier,reference,[],B,A,2000,0,0,2000,7,539940,,0,18000,0,5142,0,360000,,0,36000,0,0,0,175.2895,11653.1405,8.7765,583.2275,0,0,0,0,0,0,0.009,1337.7685,0.0005,66.849,0,0,0,0,0,0,0.019630894173427,15638.2175,18037.2995,781.96,685.579,215.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040764972222222,vps/E-add-archer,vps,fdc1b5bb22050f7754ba7f07367189b9fd7d9356c7c45d02170f23e415e0ea87,1.0842021724855E-19,0.0019170472812529
229de75d7b49c2c63d69956e,e-add-archer-b12000-s35-vs-archer,reference,[],A,B,2000,2000,0,0,2,16170,,0,420,0,171,0,11970,,0,0,0,171,0,0,317.25,0,15.872,0,0,0,0,0,0,0,129.1175,0,6.432,0,0,0,0,0,0,0.037659863945578,0,0,0,0,0,0,0,0,0,0,124.3225,46.6775,6.345,2.3445,0,0,0,0,0,0,0.050815789473684,vps/E-add-archer,vps,793508ff8f686db472e35a329df622358852e15101626c19d3b8adb445ddf5b9,0.99808295271875,1
229de75d7b49c2c63d69956e,e-add-archer-b12000-s35-vs-archer,reference,[],B,A,2000,0,0,2000,2.9445,16170,,0,420,0,171,0,11970,,0,0,0,171,0,201.2705,161.9605,10.0275,8.1575,0,0,0,0,0,0,0,147.956,0,7.3645,0,0,0,0,0,0,0.043127087198516,0,0,0,0,0,0,0,0,0,0,165.0405,5.9595,8.3625,0.2935,0,0,0,0,0,0,0.050619883040936,vps/E-add-archer,vps,6b396abd0f5dbd7e3a4546f36097e4311783c91d2b749499f446316555d457a3,1.0842021724855E-19,0.0019170472812529
28b09e2b86b44f0f4fcd8177,e-add-archer-b120000-s100-vs-soldier,reference,[],A,B,2000,2000,0,0,5,239980,,0,12000,0,1714,0,120000,,0,12000,0,0,0,1.9805,3990.729,0.1035,200.0125,0,0,0,0,0,0,0,87.9135,0,4.3575,0,0,0,0,0,0,0.0096099049920827,5915.458,4936.738,295.718,187.71,58.8335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040285666666667,vps/E-add-archer,vps,f4cd788073c0c08a64134acc305151559431c078462186fef015af63952a55dd,0.99808295271875,1
28b09e2b86b44f0f4fcd8177,e-add-archer-b120000-s100-vs-soldier,reference,[],B,A,2000,0,0,2000,6,239980,,0,12000,0,1714,0,120000,,0,12000,0,0,0,6.341,4719.078,0.3185,236.4045,0,0,0,0,0,0,0,132.497,0,6.616,0,0,0,0,0,0,0.01179410784232,5190.6685,6022.493,259.5555,228.843,71.8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040699875,vps/E-add-archer,vps,ea4857a27b4bc551228406fef358e8c18f6e8c6d8bd44b3e6de4418aaf3101d9,1.0842021724855E-19,0.0019170472812529
2bead3499c37037dd6768c7c,e-add-archer-b12000-s100-vs-knight,reference,[],A,B,2000,2000,0,0,1.476,23970,,0,1200,0,171,0,11550,,0,0,0,0,21,91.132,0,4.537,0,0,0,0,0,0,0,12.884,0,0.6395,0,0,0,0,0,0,0,0.0037603254067584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6985,3.3015,0.897,0.1785,0,0.051214285714286,vps/E-add-archer,vps,46c84cdc161eee18f8ab6e7646076992c5e044c53887ce8814050e534c14d9a1,0.99808295271875,1
2bead3499c37037dd6768c7c,e-add-archer-b12000-s100-vs-knight,reference,[],B,A,2000,0,0,2000,2,23970,,0,1200,0,171,0,11550,,0,0,0,0,21,128.4005,0,6.453,0,0,0,0,0,0,0,18.3475,0,0.938,0,0,0,0,0,0,0,0.0054313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1.0605,0,0,0.0505,vps/E-add-archer,vps,e98d06f3e0342c3dc264860666c9fab11c0298c481705003497ec19be73677e1,1.0842021724855E-19,0.0019170472812529
2d56c1e6e4e1abd1d3268c8d,e-add-archer-b120000-s10-vs-spearman,reference,[],A,B,2000,2000,0,0,5,131980,,0,1200,0,1714,0,119980,,0,0,1714,0,0,777.4935,322.0325,38.7965,16.116,0,0,0,0,0,0,514.938,1056.665,25.743,52.867,0,0,0,0,0,0,0.045854106682831,0,0,0,0,0,1062.287,651.713,53.3505,32.532,0,0,0,0,0,0,0,0,0,0,0,0.050106476079347,vps/E-add-archer,vps,b8dca994d3f0e96b175bebb49f8531facdb64e6528a8bec9366f4927db7d92e5,0.99808295271875,1
2d56c1e6e4e1abd1d3268c8d,e-add-archer-b120000-s10-vs-spearman,reference,[],B,A,2000,0,0,2000,6.887,131980,,0,1200,0,1714,0,119980,,0,0,1714,0,0,558.1725,582.885,27.7955,29.235,0,0,0,0,0,0,92.339,1537.2675,4.63,76.768,0,0,0,0,0,0,0.047493294438551,0,0,0,0,0,1590.7235,123.2765,79.777,6.214,0,0,0,0,0,0,0,0,0,0,0,0.050169778296383,vps/E-add-archer,vps,4c5b4c0900dbbe223d665b6b375b0a50b775fc6af2137e4e1c7221ce781be215,1.0842021724855E-19,0.0019170472812529
2dfa126709b5ef8942f23f02,e-add-archer-b120000-s5-vs-soldier,reference,[],A,B,2000,2000,0,0,5,125980,,0,600,0,1714,0,120000,,0,12000,0,0,0,88.0445,486.6395,4.3885,24.448,0,0,0,0,0,0,0,1319.459,0,65.964,0,0,0,0,0,0,0.03894145896174,5252.98,4557.112,262.7115,173.3605,54.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036339333333333,vps/E-add-archer,vps,f2f25c84851c2f07c210f9acf97c7a982b36b4dd8446a9c510238d8ae5850176,0.99808295271875,1
2dfa126709b5ef8942f23f02,e-add-archer-b120000-s5-vs-soldier,reference,[],B,A,2000,0,0,2000,8,125980,,0,600,0,1714,0,120000,,0,12000,0,0,0,372.186,225.1595,18.6525,11.323,0,0,0,0,0,0,54.159,1594.3195,2.775,79.6765,0,0,0,0,0,0,0.04819304651532,4793.8305,6344.5555,239.89,241.278,75.6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040097333333333,vps/E-add-archer,vps,bd07dda7d2244bd42e46d4821a2656887b797d050797b9ccafdf7199037d842d,1.0842021724855E-19,0.0019170472812529
2e9e2fda14a7f02c8ba0e740,e-add-archer-b360000-s20-vs-archer,reference,[],A,B,2000,2000,0,0,2,431940,,0,7200,0,5142,0,359940,,0,0,0,5142,0,0,6671.213,0,334.0655,0,0,0,0,0,0,0,4764.118,0,238.3535,0,0,0,0,0,0,0.046361531694217,0,0,0,0,0,0,0,0,0,0,3390.313,1751.687,169.7175,87.6835,0,0,0,0,0,0,0.050058537534033,vps/E-add-archer,vps,b7f51b99b228f6eb3094d9b7db863979863520eeccf4ee0836633fa4f4d58fd2,0.99808295271875,1
2e9e2fda14a7f02c8ba0e740,e-add-archer-b360000-s20-vs-archer,reference,[],B,A,2000,0,0,2000,3,431940,,0,7200,0,5142,0,359940,,0,0,0,5142,0,6390.187,758.087,319.882,38.0105,0,0,0,0,0,0,0,5104.9335,0,255.4405,0,0,0,0,0,0,0.049682270685743,0,0,0,0,0,0,0,0,0,0,5142,0,257.2405,0,0,0,0,0,0,0,0.050027323998444,vps/E-add-archer,vps,ae3034eee6aa791ae0d392f26a127eef58c32694b4141e3b785117ed3863ad4b,1.0842021724855E-19,0.0019170472812529
31acb5205977da21373389a4,e-add-archer-b360000-s5-vs-knight,reference,[],A,B,2000,2000,0,0,2,377940,,0,1800,0,5142,0,359700,,0,0,0,0,654,1187.035,0,59.486,0,0,0,0,0,0,0,3390.3375,0,169.677,0,0,0,0,0,0,0,0.033000608562206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,32.6455,0,0,0.049916666666667,vps/E-add-archer,vps,9d8e6dcedfbe3cdc53c78c0c8978c995e39f086d58c0dae8840cd1a74abd8b39,0.99808295271875,1
31acb5205977da21373389a4,e-add-archer-b360000-s5-vs-knight,reference,[],B,A,2000,2000,0,0,2,377940,,0,1800,0,5142,0,359700,,0,0,0,0,654,1187.035,0,59.486,0,0,0,0,0,0,0,3390.3375,0,169.677,0,0,0,0,0,0,0,0.033000608562206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.6165,515.3835,6.9265,25.7725,0,0.049998470948012,vps/E-add-archer,vps,b89176b389a7648a686761abcd37efb58ab5e8d09e6e1a5205603ec5c94ff55e,0.99808295271875,1
396c40d221cb435ac350e444,e-add-archer-b360000-s20-vs-soldier,reference,[],A,B,2000,2000,0,0,5,431940,,0,7200,0,5142,0,360000,,0,36000,0,0,0,131.0725,5497.324,6.5585,275.306,0,0,0,0,0,0,0,2016.969,0,100.7505,0,0,0,0,0,0,0.022853127749224,15842.8945,14148.411,792.448,537.9095,169.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036954375,vps/E-add-archer,vps,f52ecf21e43eb316a748b978041edbbc3783ec7983384c4172706d10b2c9c8b6,0.99808295271875,1
396c40d221cb435ac350e444,e-add-archer-b360000-s20-vs-soldier,reference,[],B,A,2000,0,0,2000,8,431940,,0,7200,0,5142,0,360000,,0,36000,0,0,0,980.7965,5614.2725,49.0935,281.252,0,0,0,0,0,0,2.832,3451.3745,0.1475,172.699,0,0,0,0,0,0,0.035659373987128,16615.329,17350.0095,831.0755,659.442,207.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041403263888889,vps/E-add-archer,vps,01c2a1b9a95dcb9ce9507a8184f550cb92774fe3667ae34ce8e90a8f98e0287f,1.0842021724855E-19,0.0019170472812529
398b90b52047c0941593a85d,e-add-archer-b360000-s0-vs-archer,reference,[],A,B,2000,2000,0,0,2,359940,,0,0,0,5142,0,359940,,0,0,0,5142,0,0,0,0,0,0,0,0,0,0,0,0,5142,0,257.1565,0,0,0,0,0,0,0.050010987942435,0,0,0,0,0,0,0,0,0,0,2891.326,2250.674,144.8205,112.508,0,0,0,0,0,0,0.050044437961883,vps/E-add-archer,vps,ee9e20890d11662504f7fe1e38034c18b966e01cd6c9e5396948c62e4ef00edc,0.99808295271875,1
398b90b52047c0941593a85d,e-add-archer-b360000-s0-vs-archer,reference,[],B,A,2000,2000,0,0,2,359940,,0,0,0,5142,0,359940,,0,0,0,5142,0,0,0,0,0,0,0,0,0,0,0,2891.325,2250.675,144.714,112.555,0,0,0,0,0,0,0.050032866588876,0,0,0,0,0,0,0,0,0,0,0,5142,0,257.3805,0,0,0,0,0,0,0.05005455075846,vps/E-add-archer,vps,6716753b8e8b76b4a64e3b17a97ed8046605bed1f7d8159437110a4c2a02ffa9,0.99808295271875,1
3ad6d13b0b552e3cc08126c5,e-add-archer-b360000-s35-vs-archer,reference,[],A,B,2000,2000,0,0,2,485940,,0,12600,0,5142,0,359940,,0,0,0,5142,0,0,9539.4655,0,477.561,0,0,0,0,0,0,0,3892.3405,0,194.6945,0,0,0,0,0,0,0.037873451454912,0,0,0,0,0,0,0,0,0,0,3717.5075,1424.4925,185.984,71.3085,0,0,0,0,0,0,0.050037436795021,vps/E-add-archer,vps,eaef3c00a24fa560cd2bad67139f9b977193c3bfdd8f7ffa9ab62041c4c70c3c,0.99808295271875,1
3ad6d13b0b552e3cc08126c5,e-add-archer-b360000-s35-vs-archer,reference,[],B,A,2000,0,0,2000,3,485940,,0,12600,0,5142,0,359940,,0,0,0,5142,0,6204.1565,4775.0645,310.4865,239.0925,0,0,0,0,0,0,0,4480.64,0,224.1235,0,0,0,0,0,0,0.04359475449644,0,0,0,0,0,0,0,0,0,0,5142,0,257.2405,0,0,0,0,0,0,0,0.050027323998444,vps/E-add-archer,vps,67be8bc487e3bddb84538abd73a80fb585a0d1a47c57f625ddd520260b4a2d34,1.0842021724855E-19,0.0019170472812529
43da42daf452e04d3112090f,e-add-archer-b120000-s100-vs-knight,reference,[],A,B,2000,2000,0,0,1.998,239980,,0,12000,0,1714,0,119900,,0,0,0,0,218,1306.749,0,65.3945,0,0,0,0,0,0,0,186.34,0,9.2345,0,0,0,0,0,0,0,0.0054186182181848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.7455,0.2545,10.8015,0.013,0,0.049607798165138,vps/E-add-archer,vps,ee719aa9ce947d5a749b3f6c8da6681f94db4c7ae99fb6f8a8a82ae67175ba6c,0.99808295271875,1
43da42daf452e04d3112090f,e-add-archer-b120000-s100-vs-knight,reference,[],B,A,2000,0,0,2000,2,239980,,0,12000,0,1714,0,119900,,0,0,0,0,218,1335.6425,0,66.785,0,0,0,0,0,0,0,190.496,0,9.446,0,0,0,0,0,0,0,0.0055382531877656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,10.8125,0,0,0.049598623853211,vps/E-add-archer,vps,958b1a2162cdeeb874a509650e74805fbd7ba548abcb784ea610b452a21993b2,1.0842021724855E-19,0.0019170472812529
4704ec841faea27abf46ebef,e-add-archer-b12000-s10-vs-archer,reference,[],A,B,2000,2000,0,0,2.0005,13170,,0,120,0,171,0,11970,,0,0,0,171,0,10.912,108.781,0.546,5.4145,0,0,0,0,0,0,0.01,170.6525,0.0015,8.5085,0,0,0,0,0,0,0.049757403189066,0,0,0,0,0,0,0,0,0,0,104.9505,66.046,5.3085,3.3295,0,0,0,0,0,0,0.050514619883041,vps/E-add-archer,vps,c1ff244631ef249be690e885cc7600b71778640e4a0292fbdfd149c1805e6fb9,0.99808295271875,1
